episode,reward,sim_reward,epsilon,buffer,loss,steps,collisions,checkpoints,laps,truncated,race_finished,best_score,global_step
587,-50.638239,-50.638351,0.050000,100000,0.440005,2000,1,0,0,1,0,427.361710,1174000
588,-124.653553,-124.652245,0.050000,100000,0.454095,2000,1,0,0,1,0,427.361710,1176000
589,-32.381164,-32.381313,0.050000,100000,0.446549,2000,0,0,0,1,0,427.361710,1178000
590,-32.331900,-32.332054,0.050000,100000,0.492552,2000,0,0,0,1,0,427.361710,1180000
591,-27.482596,-27.482738,0.050000,100000,0.515335,2000,0,1,1,1,0,427.361710,1182000
592,-36.174527,-36.174744,0.050000,100000,0.496875,2000,0,0,0,1,0,427.361710,1184000
593,-34.465388,-34.465603,0.050000,100000,0.477430,2000,0,0,0,1,0,427.361710,1186000
594,-29.466537,-29.466726,0.050000,100000,0.455706,2000,0,1,1,1,0,427.361710,1188000
595,-25.721437,-25.721615,0.050000,100000,0.471567,2000,0,1,1,1,0,427.361710,1190000
596,-36.872110,-36.872334,0.050000,100000,0.472741,2000,0,0,0,1,0,427.361710,1192000
597,-34.409980,-34.410133,0.050000,100000,0.454551,2000,0,0,0,1,0,427.361710,1194000
598,-35.851375,-35.851501,0.050000,100000,0.510272,2000,0,0,0,1,0,427.361710,1196000
599,-31.464001,-31.464235,0.050000,100000,0.508651,2000,0,1,1,1,0,427.361710,1198000
600,-171.081971,-171.082031,0.050000,100000,0.492854,2000,0,0,0,1,0,427.361710,1200000
601,-734.483648,-734.479370,0.050000,100000,0.473429,2000,559,1,1,1,0,427.361710,1202000
602,-600.137980,-600.136597,0.050000,100000,0.447637,2000,453,1,1,1,0,427.361710,1204000
603,-45.343127,-45.343418,0.050000,100000,0.477117,2000,0,1,1,1,0,427.361710,1206000
604,-89.896414,-89.896172,0.050000,100000,0.456302,2000,0,1,1,1,0,427.361710,1208000
605,-22.183542,-22.183641,0.050000,100000,0.446080,2000,0,1,1,1,0,427.361710,1210000
606,-26.864625,-26.864742,0.050000,100000,0.462989,2000,0,1,1,1,0,427.361710,1212000
607,-26.002718,-26.002892,0.050000,100000,0.470336,2000,0,1,1,1,0,427.361710,1214000
608,-13.386893,-13.386973,0.050000,100000,0.439129,2000,0,1,1,1,0,427.361710,1216000
609,-1.922131,-1.922144,0.050000,100000,0.423261,2000,0,1,1,1,0,427.361710,1218000
610,-36.032802,-36.033005,0.050000,100000,0.438162,2000,0,1,1,1,0,427.361710,1220000
611,-43.980374,-43.980644,0.050000,100000,0.399394,2000,0,1,1,1,0,427.361710,1222000
612,-24.874381,-24.874477,0.050000,100000,0.396065,2000,0,1,1,1,0,427.361710,1224000
613,-35.346104,-35.346294,0.050000,100000,0.382352,2000,0,0,0,1,0,427.361710,1226000
614,-35.881387,-35.881596,0.050000,100000,0.399701,2000,0,0,0,1,0,427.361710,1228000
615,-35.182079,-35.182224,0.050000,100000,0.372558,2000,0,0,0,1,0,427.361710,1230000
616,-33.284426,-33.284569,0.050000,100000,0.360287,2000,0,0,0,1,0,427.361710,1232000
617,-33.134457,-33.134636,0.050000,100000,0.375657,2000,0,0,0,1,0,427.361710,1234000
618,-33.144864,-33.145035,0.050000,100000,0.385409,2000,0,0,0,1,0,427.361710,1236000
619,-31.166469,-31.166534,0.050000,100000,0.395844,2000,0,0,0,1,0,427.361710,1238000
620,-31.354713,-31.354805,0.050000,100000,0.419131,2000,0,0,0,1,0,427.361710,1240000
621,-33.207320,-33.207436,0.050000,100000,0.444831,2000,0,0,0,1,0,427.361710,1242000
622,-30.469335,-30.469471,0.050000,100000,0.423921,2000,0,0,0,1,0,427.361710,1244000
623,-30.160305,-30.160353,0.050000,100000,0.453455,2000,0,0,0,1,0,427.361710,1246000
624,-29.057842,-29.057941,0.050000,100000,0.454218,2000,0,0,0,1,0,427.361710,1248000
625,-28.714017,-28.714127,0.050000,100000,0.449708,2000,0,0,0,1,0,427.361710,1250000
626,-22.764184,-22.764244,0.050000,100000,0.407436,2000,0,1,1,1,0,427.361710,1252000
627,-24.560571,-24.560701,0.050000,100000,0.434833,2000,0,1,1,1,0,427.361710,1254000
628,-24.677942,-24.678074,0.050000,100000,0.472434,2000,0,1,1,1,0,427.361710,1256000
629,-22.112683,-22.112747,0.050000,100000,0.449280,2000,0,1,1,1,0,427.361710,1258000
630,-12.566396,-12.566430,0.050000,100000,0.444999,2000,0,1,1,1,0,427.361710,1260000
631,-22.819677,-22.819828,0.050000,100000,0.537410,2000,0,1,1,1,0,427.361710,1262000
632,-41.789230,-41.789532,0.050000,100000,0.551072,2000,0,1,1,1,0,427.361710,1264000
633,-165.009020,-165.009430,0.050000,100000,0.419494,2000,0,0,0,1,0,427.361710,1266000
634,-142.764707,-142.764008,0.050000,100000,0.410554,2000,0,0,0,1,0,427.361710,1268000
635,-141.707257,-141.706497,0.050000,100000,0.456728,2000,0,0,0,1,0,427.361710,1270000
636,-177.955877,-177.956879,0.050000,100000,0.457635,2000,0,0,0,1,0,427.361710,1272000
637,-177.189087,-177.190094,0.050000,100000,0.378662,2000,0,0,0,1,0,427.361710,1274000
638,-159.537865,-159.538498,0.050000,100000,0.359541,2000,0,0,0,1,0,427.361710,1276000
639,-166.522276,-166.522766,0.050000,100000,0.403402,2000,0,0,0,1,0,427.361710,1278000
640,-430.891832,-430.878021,0.050000,100000,0.338519,2000,210,0,0,1,0,427.361710,1280000
641,-162.671369,-162.671661,0.050000,100000,0.345195,2000,0,0,0,1,0,427.361710,1282000
642,-82.028127,-82.028282,0.050000,100000,0.353528,2000,0,0,0,1,0,427.361710,1284000
643,-95.426548,-95.426231,0.050000,100000,0.400237,2000,0,0,0,1,0,427.361710,1286000
644,-97.821567,-97.821495,0.050000,100000,0.478973,2000,0,0,0,1,0,427.361710,1288000
645,-85.631712,-85.631561,0.050000,100000,0.524710,2000,0,0,0,1,0,427.361710,1290000
646,-45.449361,-45.449612,0.050000,100000,0.605924,2000,0,0,0,1,0,427.361710,1292000
647,-35.583981,-35.584244,0.050000,100000,0.502720,2000,0,0,0,1,0,427.361710,1294000
648,-34.521442,-34.521675,0.050000,100000,0.514733,2000,0,0,0,1,0,427.361710,1296000
649,-25.923439,-25.923512,0.050000,100000,0.524846,2000,0,0,0,1,0,427.361710,1298000
650,-176.681018,-176.681976,0.050000,100000,0.497257,2000,0,0,0,1,0,427.361710,1300000
651,-657.260868,-657.257874,0.050000,100000,0.480715,2000,397,0,0,1,0,427.361710,1302000
652,-144.477442,-144.476852,0.050000,100000,0.472131,2000,0,0,0,1,0,427.361710,1304000
653,-104.698137,-104.697594,0.050000,100000,0.460273,2000,0,1,1,1,0,427.361710,1306000
654,-159.143894,-159.143890,0.050000,100000,0.447821,2000,0,1,1,1,0,427.361710,1308000
655,-169.918295,-169.918533,0.050000,100000,0.443147,2000,0,1,1,1,0,427.361710,1310000
656,-143.653309,-143.652527,0.050000,100000,0.514424,2000,0,1,1,1,0,427.361710,1312000
657,-163.496068,-163.495956,0.050000,100000,0.452098,2000,0,1,1,1,0,427.361710,1314000
658,-1637.120852,-1637.125122,0.050000,100000,0.472589,2000,1233,1,1,1,0,427.361710,1316000
659,-781.246921,-781.261292,0.050000,100000,0.490929,2000,523,2,1,1,0,427.361710,1318000
660,-154.601945,-154.601624,0.050000,100000,0.540465,2000,0,1,1,1,0,427.361710,1320000
661,-164.093541,-164.094788,0.050000,100000,0.548102,2000,0,1,1,1,0,427.361710,1322000
662,-150.041645,-150.041321,0.050000,100000,0.509322,2000,0,1,1,1,0,427.361710,1324000
663,-36.651597,-36.651737,0.050000,100000,0.497263,2000,0,0,0,1,0,427.361710,1326000
664,-133.522636,-133.521484,0.050000,100000,0.528220,2000,0,1,1,1,0,427.361710,1328000
665,-30.192635,-30.192871,0.050000,100000,0.542529,2000,0,1,1,1,0,427.361710,1330000
666,-127.494327,-127.492844,0.050000,100000,0.533617,2000,0,1,1,1,0,427.361710,1332000
667,-131.637982,-131.636734,0.050000,100000,0.495889,2000,0,1,1,1,0,427.361710,1334000
668,-130.372871,-130.371658,0.050000,100000,0.520761,2000,0,1,1,1,0,427.361710,1336000
669,-161.419287,-161.419586,0.050000,100000,0.508372,2000,0,1,1,1,0,427.361710,1338000
670,-181.980955,-181.981216,0.050000,100000,0.516640,2000,0,0,0,1,0,427.361710,1340000
671,-1844.661531,-1844.670898,0.050000,100000,0.546212,2000,1427,3,1,1,0,427.361710,1342000
672,-158.685216,-158.685074,0.050000,100000,0.505544,2000,0,1,1,1,0,427.361710,1344000
673,-134.831362,-134.830261,0.050000,100000,0.505871,2000,1,3,1,1,0,427.361710,1346000
674,-134.210901,-134.210922,0.050000,100000,0.506475,2000,0,1,1,1,0,427.361710,1348000
675,-157.933992,-157.933884,0.050000,100000,0.533533,2000,0,1,1,1,0,427.361710,1350000
676,-156.536786,-156.537659,0.050000,100000,0.518857,2000,0,1,1,1,0,427.361710,1352000
677,-155.073573,-155.073135,0.050000,100000,0.506279,2000,0,1,1,1,0,427.361710,1354000
678,-155.961774,-155.961136,0.050000,100000,0.507395,2000,0,1,1,1,0,427.361710,1356000
679,-134.330414,-134.329315,0.050000,100000,0.520026,2000,0,3,1,1,0,427.361710,1358000
680,-124.533908,-124.532578,0.050000,100000,0.524871,2000,1,3,1,1,0,427.361710,1360000
681,-146.806299,-146.806244,0.050000,100000,0.499048,2000,0,1,1,1,0,427.361710,1362000
682,-15.958457,-15.958540,0.050000,100000,0.481072,2000,0,3,1,1,0,427.361710,1364000
683,-143.321929,-143.321686,0.050000,100000,0.488004,2000,12,3,1,1,0,427.361710,1366000
684,-123.580568,-123.579315,0.050000,100000,0.500424,2000,0,3,1,1,0,427.361710,1368000
685,-136.080283,-136.079285,0.050000,100000,0.504182,2000,0,3,1,1,0,427.361710,1370000
686,-134.431949,-134.430923,0.050000,100000,0.460130,2000,0,3,1,1,0,427.361710,1372000
687,-132.742984,-132.741837,0.050000,100000,0.508580,2000,1,3,1,1,0,427.361710,1374000
688,-115.353076,-115.352028,0.050000,100000,0.475041,2000,0,3,1,1,0,427.361710,1376000
689,-135.175461,-135.174377,0.050000,100000,0.476453,2000,0,2,1,1,0,427.361710,1378000
690,-142.047147,-142.046387,0.050000,100000,0.502085,2000,0,2,1,1,0,427.361710,1380000
691,-74.617442,-74.617188,0.050000,100000,0.498184,2000,0,4,1,1,0,427.361710,1382000
692,-147.601764,-147.601364,0.050000,100000,0.482865,2000,0,2,1,1,0,427.361710,1384000
693,-24.245670,-24.245836,0.050000,100000,0.450800,2000,0,2,1,1,0,427.361710,1386000
694,-112.659316,-112.658134,0.050000,100000,0.356515,2000,0,4,1,1,0,427.361710,1388000
695,-37.192677,-37.192837,0.050000,100000,0.308309,2000,0,0,0,1,0,427.361710,1390000
696,-130.552176,-130.550842,0.050000,100000,0.285383,2000,0,2,1,1,0,427.361710,1392000
697,-98.410782,-98.410324,0.050000,100000,0.275588,2000,0,4,1,1,0,427.361710,1394000
698,-131.377400,-131.376114,0.050000,100000,0.277163,2000,0,2,1,1,0,427.361710,1396000
699,-130.541951,-130.540680,0.050000,100000,0.268327,2000,0,2,1,1,0,427.361710,1398000
700,-52.140495,-52.140823,0.050000,100000,0.240656,2000,0,4,1,1,0,427.361710,1400000
701,-15.031455,-15.031496,0.050000,100000,0.264898,2000,0,2,1,1,0,427.361710,1402000
702,15.574441,15.574427,0.050000,100000,0.271806,2000,0,2,1,1,0,427.361710,1404000
703,-26.463389,-26.463472,0.050000,100000,0.287279,2000,0,1,1,1,0,427.361710,1406000
704,-68.379689,-68.380096,0.050000,100000,0.302957,2000,0,3,1,1,0,427.361710,1408000
705,-12.611189,-12.611274,0.050000,100000,0.305625,2000,0,1,1,1,0,427.361710,1410000
706,-10.862646,-10.862671,0.050000,100000,0.313502,2000,0,1,1,1,0,427.361710,1412000
707,-8.561726,-8.561837,0.050000,100000,0.322864,2000,0,2,1,1,0,427.361710,1414000
708,1.009774,1.009752,0.050000,100000,0.327571,2000,0,1,1,1,0,427.361710,1416000
709,4.857692,4.857665,0.050000,100000,0.336719,2000,0,2,1,1,0,427.361710,1418000
710,5.972369,5.972355,0.050000,100000,0.332555,2000,0,2,1,1,0,427.361710,1420000
711,-8.922954,-8.923007,0.050000,100000,0.332673,2000,0,2,1,1,0,427.361710,1422000
712,-19.642584,-19.642664,0.050000,100000,0.346322,2000,0,2,1,1,0,427.361710,1424000
713,-4.904155,-4.904176,0.050000,100000,0.348617,2000,0,2,1,1,0,427.361710,1426000
714,-4.960535,-4.960577,0.050000,100000,0.341879,2000,0,2,1,1,0,427.361710,1428000
715,-151.201109,-151.201263,0.050000,100000,0.337602,2000,112,1,1,1,0,427.361710,1430000
716,0.550106,0.550073,0.050000,100000,0.346372,2000,0,1,1,1,0,427.361710,1432000
717,-157.748531,-157.748581,0.050000,100000,0.352388,2000,0,1,1,1,0,427.361710,1434000
718,-30.264000,-30.264133,0.050000,100000,0.349066,2000,0,2,1,1,0,427.361710,1436000
719,-19.067221,-19.067312,0.050000,100000,0.326802,2000,0,2,1,1,0,427.361710,1438000
720,-11.875380,-11.875461,0.050000,100000,0.352659,2000,0,2,1,1,0,427.361710,1440000
721,-108.607118,-108.606590,0.050000,100000,0.341091,2000,0,2,1,1,0,427.361710,1442000
722,-128.083749,-128.082336,0.050000,100000,0.349070,2000,0,1,1,1,0,427.361710,1444000
723,-166.282435,-166.282974,0.050000,100000,0.341637,2000,0,1,1,1,0,427.361710,1446000
724,-151.502241,-151.502335,0.050000,100000,0.342294,2000,0,1,1,1,0,427.361710,1448000
725,-131.186223,-131.185287,0.050000,100000,0.323660,2000,0,1,1,1,0,427.361710,1450000
726,-161.248322,-161.248535,0.050000,100000,0.336342,2000,0,1,1,1,0,427.361710,1452000
727,-139.838761,-139.838684,0.050000,100000,0.325540,2000,0,1,1,1,0,427.361710,1454000
728,-139.327689,-139.328171,0.050000,100000,0.329544,2000,0,1,1,1,0,427.361710,1456000
729,-121.511945,-121.511467,0.050000,100000,0.324227,2000,0,1,1,1,0,427.361710,1458000
730,-35.741172,-35.741417,0.050000,100000,0.325073,2000,0,1,1,1,0,427.361710,1460000
731,-31.177447,-31.177643,0.050000,100000,0.349218,2000,0,1,1,1,0,427.361710,1462000
732,-141.676587,-141.677048,0.050000,100000,0.346168,2000,0,1,1,1,0,427.361710,1464000
733,-464.114623,-464.108551,0.050000,100000,0.356899,2000,257,1,1,1,0,427.361710,1466000
734,-129.045474,-129.044144,0.050000,100000,0.356254,2000,0,1,1,1,0,427.361710,1468000
735,-154.891667,-154.891632,0.050000,100000,0.343750,2000,0,1,1,1,0,427.361710,1470000
736,-48.356803,-48.357250,0.050000,100000,0.365928,2000,0,1,1,1,0,427.361710,1472000
737,-153.492111,-153.491638,0.050000,100000,0.362586,2000,0,1,1,1,0,427.361710,1474000
738,-19.157378,-19.157515,0.050000,100000,0.357379,2000,0,1,1,1,0,427.361710,1476000
739,-153.377258,-153.377106,0.050000,100000,0.342180,2000,0,1,1,1,0,427.361710,1478000
740,-134.336713,-134.335297,0.050000,100000,0.337640,2000,0,1,1,1,0,427.361710,1480000
741,-140.852845,-140.853165,0.050000,100000,0.362611,2000,0,1,1,1,0,427.361710,1482000
742,4.002056,4.001889,0.050000,100000,0.352488,2000,0,4,1,1,0,427.361710,1484000
743,-13.754341,-13.754446,0.050000,100000,0.351820,2000,0,2,1,1,0,427.361710,1486000
744,-13.427590,-13.427593,0.050000,100000,0.362574,2000,0,1,1,1,0,427.361710,1488000
745,-16.951057,-16.951122,0.050000,100000,0.351412,2000,0,1,1,1,0,427.361710,1490000
746,-23.987192,-23.987360,0.050000,100000,0.351802,2000,0,1,1,1,0,427.361710,1492000
747,-85.239813,-85.239662,0.050000,100000,0.344099,2000,0,1,1,1,0,427.361710,1494000
748,-1692.884123,-1692.889648,0.050000,100000,0.337443,2000,1301,1,1,1,0,427.361710,1496000
749,-903.183150,-903.183899,0.050000,100000,0.344663,2000,641,1,1,1,0,427.361710,1498000
750,-94.285054,-94.284599,0.050000,100000,0.332096,2000,0,1,1,1,0,427.361710,1500000
751,-99.618019,-99.617455,0.050000,100000,0.318675,2000,0,1,1,1,0,427.361710,1502000
752,-107.888308,-107.888069,0.050000,100000,0.320756,2000,0,1,1,1,0,427.361710,1504000
753,-123.865582,-123.864326,0.050000,100000,0.301769,2000,0,1,1,1,0,427.361710,1506000
754,-35.533293,-35.533535,0.050000,100000,0.280237,2000,0,1,1,1,0,427.361710,1508000
755,-64.051983,-64.052467,0.050000,100000,0.284861,2000,0,1,1,1,0,427.361710,1510000
756,-129.298448,-129.297470,0.050000,100000,0.288807,2000,0,1,1,1,0,427.361710,1512000
757,-148.475256,-148.474823,0.050000,100000,0.277720,2000,0,1,1,1,0,427.361710,1514000
758,-99.240857,-99.241165,0.050000,100000,0.261475,2000,0,1,1,1,0,427.361710,1516000
759,-162.194718,-162.194962,0.050000,100000,0.257443,2000,0,1,1,1,0,427.361710,1518000
760,-134.799956,-134.798843,0.050000,100000,0.246992,2000,0,1,1,1,0,427.361710,1520000
761,-80.837480,-80.837486,0.050000,100000,0.237304,2000,0,2,1,1,0,427.361710,1522000
762,-19.092475,-19.092623,0.050000,100000,0.243119,2000,0,1,1,1,0,427.361710,1524000
763,-126.968305,-126.966988,0.050000,100000,0.241217,2000,0,1,1,1,0,427.361710,1526000
764,-112.811411,-112.811287,0.050000,100000,0.251162,2000,0,2,1,1,0,427.361710,1528000
765,-116.533464,-116.532379,0.050000,100000,0.267810,2000,0,3,1,1,0,427.361710,1530000
766,-157.116551,-157.116516,0.050000,100000,0.245542,2000,0,1,1,1,0,427.361710,1532000
767,-13.845374,-13.845474,0.050000,100000,0.239534,2000,0,1,1,1,0,427.361710,1534000
768,-157.923655,-157.923721,0.050000,100000,0.238972,2000,0,1,1,1,0,427.361710,1536000
769,-22.970884,-22.970976,0.050000,100000,0.242023,2000,0,0,0,1,0,427.361710,1538000
770,-109.766922,-109.766029,0.050000,100000,0.237465,2000,0,1,1,1,0,427.361710,1540000
771,-29.136113,-29.136198,0.050000,100000,0.223251,2000,0,1,1,1,0,427.361710,1542000
772,-291.571911,-291.572174,0.050000,100000,0.230849,2000,165,2,1,1,0,427.361710,1544000
773,-125.223239,-125.223335,0.050000,100000,0.237762,2000,0,1,1,1,0,427.361710,1546000
774,-26.760484,-26.760565,0.050000,100000,0.246138,2000,0,1,1,1,0,427.361710,1548000
775,-24.864474,-24.864576,0.050000,100000,0.219336,2000,0,1,1,1,0,427.361710,1550000
776,-76.220826,-76.220940,0.050000,100000,0.224603,2000,0,1,1,1,0,427.361710,1552000
777,-28.612330,-28.612495,0.050000,100000,0.220568,2000,0,1,1,1,0,427.361710,1554000
778,-121.472077,-121.470879,0.050000,100000,0.213703,2000,0,1,1,1,0,427.361710,1556000
779,-141.622606,-141.622070,0.050000,100000,0.203769,2000,0,1,1,1,0,427.361710,1558000
780,-101.227244,-101.227196,0.050000,100000,0.203858,2000,0,1,1,1,0,427.361710,1560000
781,-112.323723,-112.322746,0.050000,100000,0.203635,2000,0,1,1,1,0,427.361710,1562000
782,-403.945043,-403.934448,0.050000,100000,0.184589,2000,234,3,1,1,0,427.361710,1564000
783,-27.914627,-27.914783,0.050000,100000,0.194757,2000,0,1,1,1,0,427.361710,1566000
784,-23.789476,-23.789557,0.050000,100000,0.179836,2000,0,1,1,1,0,427.361710,1568000
785,-76.091767,-76.091972,0.050000,100000,0.180254,2000,0,1,1,1,0,427.361710,1570000
786,-23.771355,-23.771448,0.050000,100000,0.186012,2000,0,1,1,1,0,427.361710,1572000
787,-93.172229,-93.171860,0.050000,100000,0.187705,2000,0,1,1,1,0,427.361710,1574000
788,-108.819993,-108.819130,0.050000,100000,0.187105,2000,0,3,1,1,0,427.361710,1576000
789,-102.742844,-102.742210,0.050000,100000,0.202895,2000,0,3,1,1,0,427.361710,1578000
790,-162.233888,-162.234009,0.050000,100000,0.207222,2000,0,1,1,1,0,427.361710,1580000
791,-149.107469,-149.106537,0.050000,100000,0.202353,2000,0,1,1,1,0,427.361710,1582000
792,-80.226452,-80.226524,0.050000,100000,0.202151,2000,0,1,1,1,0,427.361710,1584000
793,-105.286829,-105.286400,0.050000,100000,0.200806,2000,0,3,1,1,0,427.361710,1586000
794,-49.518034,-49.518272,0.050000,100000,0.196910,2000,0,3,1,1,0,427.361710,1588000
795,-172.101525,-172.102280,0.050000,100000,0.201711,2000,0,1,1,1,0,427.361710,1590000
796,-167.898620,-167.899063,0.050000,100000,0.206747,2000,0,1,1,1,0,427.361710,1592000
797,-156.162916,-156.163498,0.050000,100000,0.201752,2000,0,1,1,1,0,427.361710,1594000
798,-966.460176,-966.464783,0.050000,100000,0.200547,2000,677,1,1,1,0,427.361710,1596000
799,-161.154516,-161.154694,0.050000,100000,0.194064,2000,0,1,1,1,0,427.361710,1598000
800,-128.907040,-128.905731,0.050000,100000,0.183533,2000,0,3,1,1,0,427.361710,1600000
801,-146.122603,-146.122147,0.050000,100000,0.183676,2000,0,2,1,1,0,427.361710,1602000
802,-134.399503,-134.398560,0.050000,100000,0.190546,2000,0,2,1,1,0,427.361710,1604000
803,-171.465542,-171.466354,0.050000,100000,0.163536,2000,0,1,1,1,0,427.361710,1606000
804,-108.062817,-108.062340,0.050000,100000,0.174371,2000,0,3,1,1,0,427.361710,1608000
805,-116.341820,-116.341537,0.050000,100000,0.177694,2000,0,3,1,1,0,427.361710,1610000
806,-110.165981,-110.164978,0.050000,100000,0.165494,2000,0,3,1,1,0,427.361710,1612000
807,-126.192602,-126.191620,0.050000,100000,0.160049,2000,0,3,1,1,0,427.361710,1614000
808,-121.995351,-121.994705,0.050000,100000,0.154738,2000,0,3,1,1,0,427.361710,1616000
809,-114.054871,-114.054787,0.050000,100000,0.146015,2000,0,3,1,1,0,427.361710,1618000
810,-180.207867,-180.208893,0.050000,100000,0.147835,2000,0,1,1,1,0,427.361710,1620000
811,-169.436884,-169.437485,0.050000,100000,0.142138,2000,1,1,1,1,0,427.361710,1622000
812,-179.084515,-179.085434,0.050000,100000,0.133960,2000,1,1,1,1,0,427.361710,1624000
813,-26.717831,-26.718016,0.050000,100000,0.126728,2000,0,1,1,1,0,427.361710,1626000
814,-145.675304,-145.674820,0.050000,100000,0.123123,2000,0,2,1,1,0,427.361710,1628000
815,-92.775585,-92.775757,0.050000,100000,0.112601,2000,0,2,1,1,0,427.361710,1630000
816,-110.253891,-110.253838,0.050000,100000,0.120589,2000,1,2,1,1,0,427.361710,1632000
817,-512.670540,-512.660522,0.050000,100000,0.127608,2000,283,1,1,1,0,427.361710,1634000
818,-167.688931,-167.689468,0.050000,100000,0.121069,2000,0,1,1,1,0,427.361710,1636000
819,-175.466311,-175.467529,0.050000,100000,0.119033,2000,0,1,1,1,0,427.361710,1638000
820,-230.110741,-230.112473,0.050000,100000,0.118032,2000,45,1,1,1,0,427.361710,1640000
821,-103.136659,-103.136711,0.050000,100000,0.130248,2000,0,3,1,1,0,427.361710,1642000
822,-109.599888,-109.599869,0.050000,100000,0.121360,2000,0,3,1,1,0,427.361710,1644000
823,-174.900284,-174.901184,0.050000,100000,0.115451,2000,0,1,1,1,0,427.361710,1646000
824,-1014.098258,-1014.108521,0.050000,100000,0.121045,2000,714,2,1,1,0,427.361710,1648000
825,-153.573345,-153.573135,0.050000,100000,0.116536,2000,0,2,1,1,0,427.361710,1650000
826,-153.370375,-153.370178,0.050000,100000,0.122078,2000,0,2,1,1,0,427.361710,1652000
827,-110.768139,-110.768059,0.050000,100000,0.118529,2000,0,3,1,1,0,427.361710,1654000
828,-165.476801,-165.476700,0.050000,100000,0.127389,2000,0,1,1,1,0,427.361710,1656000
829,-173.328573,-173.329422,0.050000,100000,0.123972,2000,0,1,1,1,0,427.361710,1658000
830,-169.944742,-169.945282,0.050000,100000,0.125862,2000,0,1,1,1,0,427.361710,1660000
831,-128.063855,-128.062714,0.050000,100000,0.119808,2000,0,3,1,1,0,427.361710,1662000
832,-128.104160,-128.102676,0.050000,100000,0.132816,2000,0,3,1,1,0,427.361710,1664000
833,-137.340375,-137.339767,0.050000,100000,0.136593,2000,0,2,1,1,0,427.361710,1666000
834,-112.944829,-112.944229,0.050000,100000,0.147761,2000,0,3,1,1,0,427.361710,1668000
835,-136.577622,-136.576660,0.050000,100000,0.151226,2000,0,2,1,1,0,427.361710,1670000
836,-146.933924,-146.933411,0.050000,100000,0.155928,2000,0,2,1,1,0,427.361710,1672000
837,-168.825408,-168.826050,0.050000,100000,0.157801,2000,0,1,1,1,0,427.361710,1674000
838,-108.165405,-108.164528,0.050000,100000,0.156928,2000,0,2,1,1,0,427.361710,1676000
839,-151.551258,-151.550919,0.050000,100000,0.156269,2000,0,2,1,1,0,427.361710,1678000
840,-151.409387,-151.409073,0.050000,100000,0.155413,2000,0,2,1,1,0,427.361710,1680000
841,-148.874568,-148.874146,0.050000,100000,0.151499,2000,0,2,1,1,0,427.361710,1682000
842,-166.500750,-166.501205,0.050000,100000,0.150168,2000,0,1,1,1,0,427.361710,1684000
843,-129.515805,-129.515060,0.050000,100000,0.149148,2000,0,3,1,1,0,427.361710,1686000
844,-121.812305,-121.811363,0.050000,100000,0.152120,2000,0,3,1,1,0,427.361710,1688000
845,-105.032824,-105.031891,0.050000,100000,0.158997,2000,0,3,1,1,0,427.361710,1690000
846,-97.405915,-97.405472,0.050000,100000,0.173736,2000,0,3,1,1,0,427.361710,1692000
847,-124.253128,-124.251869,0.050000,100000,0.168799,2000,0,3,1,1,0,427.361710,1694000
848,24.354318,24.354141,0.050000,100000,0.170337,2000,0,5,1,1,0,427.361710,1696000
849,-20.625561,-20.625690,0.050000,100000,0.188569,2000,0,3,1,1,0,427.361710,1698000
850,-114.326020,-114.325325,0.050000,100000,0.194852,2000,0,3,1,1,0,427.361710,1700000
851,-92.965611,-92.965065,0.050000,100000,0.203970,2000,0,4,1,1,0,427.361710,1702000
852,-541.852457,-541.855713,0.050000,100000,0.215087,2000,337,2,1,1,0,427.361710,1704000
853,-121.497671,-121.496544,0.050000,100000,0.226660,2000,0,3,1,1,0,427.361710,1706000
854,-438.257726,-438.257812,0.050000,100000,0.211487,2000,247,2,1,1,0,427.361710,1708000
855,23.677993,23.677914,0.050000,100000,0.234104,2000,0,5,1,1,0,427.361710,1710000
856,-129.039976,-129.038727,0.050000,100000,0.236336,2000,0,3,1,1,0,427.361710,1712000
857,-1107.548070,-1107.518677,0.050000,100000,0.233641,2000,812,3,1,1,0,427.361710,1714000
858,-1006.719113,-1006.728455,0.050000,100000,0.226793,2000,714,2,1,1,0,427.361710,1716000
859,-119.754499,-119.753365,0.050000,100000,0.231021,2000,0,3,1,1,0,427.361710,1718000
860,-133.567303,-133.566147,0.050000,100000,0.252172,2000,0,3,1,1,0,427.361710,1720000
861,-123.652643,-123.652008,0.050000,100000,0.258774,2000,0,3,1,1,0,427.361710,1722000
862,-105.138147,-105.137436,0.050000,100000,0.272205,2000,0,3,1,1,0,427.361710,1724000
863,-115.717881,-115.717148,0.050000,100000,0.287570,2000,0,3,1,1,0,427.361710,1726000
864,-115.475918,-115.474998,0.050000,100000,0.305609,2000,0,3,1,1,0,427.361710,1728000
865,-100.735110,-100.734497,0.050000,100000,0.306237,2000,0,3,1,1,0,427.361710,1730000
866,-125.960440,-125.959061,0.050000,100000,0.311315,2000,0,1,1,1,0,427.361710,1732000
867,-25.367703,-25.367922,0.050000,100000,0.323017,2000,0,1,1,1,0,427.361710,1734000
868,-34.777280,-34.777546,0.050000,100000,0.366208,2000,0,0,0,1,0,427.361710,1736000
869,-27.616903,-27.617125,0.050000,100000,0.353231,2000,0,1,1,1,0,427.361710,1738000
870,-32.216829,-32.217079,0.050000,100000,0.366433,2000,0,1,1,1,0,427.361710,1740000
