episode,reward,sim_reward,epsilon,buffer,loss,steps,collisions,checkpoints,laps,truncated,race_finished,best_score,global_step
575,-245.210764,-245.213531,0.050000,100000,1.492337,2000,88,3,1,1,0,212.873695,1150000
576,-172.379386,-172.380112,0.050000,100000,1.398590,2000,0,1,1,1,0,212.873695,1152000
577,-94.997643,-94.997665,0.050000,100000,1.441684,2000,0,1,1,1,0,212.873695,1154000
578,-87.687788,-87.687981,0.050000,100000,1.431532,2000,0,1,1,1,0,212.873695,1156000
579,-75.997362,-75.997543,0.050000,100000,1.536588,2000,0,1,1,1,0,212.873695,1158000
580,-85.838598,-85.838768,0.050000,100000,1.539133,2000,0,1,1,1,0,212.873695,1160000
581,-123.869356,-123.867897,0.050000,100000,1.484255,2000,0,1,1,1,0,212.873695,1162000
582,13.963761,13.963728,0.050000,100000,1.591594,2000,0,3,1,1,0,212.873695,1164000
583,-174.963236,-174.964142,0.050000,100000,1.501070,2000,0,1,1,1,0,212.873695,1166000
584,-170.383933,-170.384476,0.050000,100000,1.462905,2000,0,1,1,1,0,212.873695,1168000
585,8.163493,8.163412,0.050000,100000,1.432931,2000,0,2,1,1,0,212.873695,1170000
586,-16.461087,-16.461195,0.050000,100000,1.454980,2000,0,1,1,1,0,212.873695,1172000
587,-138.260055,-138.259598,0.050000,100000,1.398956,2000,0,3,1,1,0,212.873695,1174000
588,-1175.314185,-1175.279907,0.050000,100000,1.446834,2000,862,3,1,1,0,212.873695,1176000
589,-4.840818,-4.840970,0.050000,100000,1.478030,2000,0,3,1,1,0,212.873695,1178000
590,-137.876025,-137.875229,0.050000,100000,1.457618,2000,0,3,1,1,0,212.873695,1180000
591,-5.659185,-5.659302,0.050000,100000,1.475094,2000,0,2,1,1,0,212.873695,1182000
592,4.167247,4.167131,0.050000,100000,1.476997,2000,0,3,1,1,0,212.873695,1184000
593,-70.698160,-70.698418,0.050000,100000,1.500652,2000,0,3,1,1,0,212.873695,1186000
594,-144.037591,-144.036926,0.050000,100000,1.486654,2000,0,1,1,1,0,212.873695,1188000
595,-6.082947,-6.083044,0.050000,100000,1.451662,2000,0,2,1,1,0,212.873695,1190000
596,-140.556758,-140.555939,0.050000,100000,1.533040,2000,0,1,1,1,0,212.873695,1192000
597,-24.689719,-24.689842,0.050000,100000,1.460214,2000,0,2,1,1,0,212.873695,1194000
598,-146.565197,-146.564743,0.050000,100000,1.408727,2000,0,1,1,1,0,212.873695,1196000
599,-35.209600,-35.209785,0.050000,100000,1.378067,2000,0,2,1,1,0,212.873695,1198000
600,-37.633142,-37.633446,0.050000,100000,1.364133,2000,0,1,1,1,0,212.873695,1200000
601,-15.215288,-15.215396,0.050000,100000,1.395594,2000,0,2,1,1,0,212.873695,1202000
602,-12.325016,-12.325026,0.050000,100000,1.390983,2000,0,1,1,1,0,212.873695,1204000
603,-3.001916,-3.002016,0.050000,100000,1.419182,2000,0,2,1,1,0,212.873695,1206000
604,-13.051341,-13.051387,0.050000,100000,1.369205,2000,0,1,1,1,0,212.873695,1208000
605,9.529191,9.529202,0.050000,100000,1.433174,2000,0,3,1,1,0,212.873695,1210000
606,-63.744976,-63.745392,0.050000,100000,1.527898,2000,0,3,1,1,0,212.873695,1212000
607,-15.132313,-15.132476,0.050000,100000,1.553398,2000,0,2,1,1,0,212.873695,1214000
608,-14.117910,-14.117949,0.050000,100000,1.474845,2000,0,1,1,1,0,212.873695,1216000
609,-13.439560,-13.439605,0.050000,100000,1.456211,2000,0,1,1,1,0,212.873695,1218000
610,-14.061439,-14.061439,0.050000,100000,1.452653,2000,0,1,1,1,0,212.873695,1220000
611,-98.007713,-98.007179,0.050000,100000,1.486722,2000,0,1,1,1,0,212.873695,1222000
612,-135.262487,-135.261169,0.050000,100000,1.531918,2000,0,1,1,1,0,212.873695,1224000
613,-12.837755,-12.837835,0.050000,100000,1.472293,2000,0,1,1,1,0,212.873695,1226000
614,-12.021494,-12.021565,0.050000,100000,1.495429,2000,0,1,1,1,0,212.873695,1228000
615,-14.730448,-14.730540,0.050000,100000,1.470339,2000,0,1,1,1,0,212.873695,1230000
616,-13.084568,-13.084666,0.050000,100000,1.451727,2000,0,1,1,1,0,212.873695,1232000
617,-56.107215,-56.107319,0.050000,100000,1.459981,2000,0,1,1,1,0,212.873695,1234000
618,-18.962755,-18.962822,0.050000,100000,1.563240,2000,0,1,1,1,0,212.873695,1236000
619,-49.737255,-49.737625,0.050000,100000,1.443451,2000,0,1,1,1,0,212.873695,1238000
620,-16.420349,-16.420408,0.050000,100000,1.491964,2000,0,1,1,1,0,212.873695,1240000
621,-62.577839,-62.578316,0.050000,100000,1.495639,2000,0,1,1,1,0,212.873695,1242000
622,-97.755618,-97.755096,0.050000,100000,1.443074,2000,0,1,1,1,0,212.873695,1244000
623,-126.218717,-126.217361,0.050000,100000,1.437256,2000,0,1,1,1,0,212.873695,1246000
624,-21.164581,-21.164709,0.050000,100000,1.655565,2000,0,1,1,1,0,212.873695,1248000
625,-56.075803,-56.076221,0.050000,100000,1.764960,2000,0,1,1,1,0,212.873695,1250000
626,-76.359292,-76.359558,0.050000,100000,1.924265,2000,0,5,1,1,0,212.873695,1252000
627,-71.411578,-71.411835,0.050000,100000,2.012992,2000,0,3,1,1,0,212.873695,1254000
628,-145.933781,-145.933655,0.050000,100000,2.053648,2000,0,2,1,1,0,212.873695,1256000
629,-129.571141,-129.570007,0.050000,100000,2.154951,2000,0,2,1,1,0,212.873695,1258000
630,-14.231539,-14.231502,0.050000,100000,2.122259,2000,0,4,1,1,0,212.873695,1260000
631,-124.742912,-124.741600,0.050000,100000,2.216745,2000,0,3,1,1,0,212.873695,1262000
632,-154.538878,-154.538773,0.050000,100000,2.243058,2000,0,1,1,1,0,212.873695,1264000
633,-154.680536,-154.680450,0.050000,100000,2.337911,2000,0,2,1,1,0,212.873695,1266000
634,-136.648006,-136.647430,0.050000,100000,2.477888,2000,0,2,1,1,0,212.873695,1268000
635,-135.519518,-135.519363,0.050000,100000,2.584691,2000,0,2,1,1,0,212.873695,1270000
636,-134.489227,-134.488525,0.050000,100000,2.689694,2000,0,2,1,1,0,212.873695,1272000
637,3.704889,3.704711,0.050000,100000,2.871412,2000,0,4,1,1,0,212.873695,1274000
638,-116.364204,-116.363144,0.050000,100000,3.168007,2000,0,3,1,1,0,212.873695,1276000
639,-121.117418,-121.116226,0.050000,100000,3.412731,2000,0,3,1,1,0,212.873695,1278000
640,-27.675931,-27.675974,0.050000,100000,3.672416,2000,0,0,0,1,0,212.873695,1280000
641,-32.491710,-32.491806,0.050000,100000,3.815121,2000,0,0,0,1,0,212.873695,1282000
642,-40.772217,-40.772358,0.050000,100000,3.960001,2000,0,0,0,1,0,212.873695,1284000
643,-39.297426,-39.297691,0.050000,100000,3.966893,2000,0,0,0,1,0,212.873695,1286000
644,-1.355124,-1.355220,0.050000,100000,4.277944,2000,0,3,1,1,0,212.873695,1288000
645,-99.846040,-99.845589,0.050000,100000,4.209880,2000,0,0,0,1,0,212.873695,1290000
646,-178.613933,-178.614975,0.050000,100000,4.270794,2000,0,0,0,1,0,212.873695,1292000
647,-120.133446,-120.132469,0.050000,100000,4.093965,2000,0,0,0,1,0,212.873695,1294000
648,-101.801400,-101.800766,0.050000,100000,4.209841,2000,0,2,1,1,0,212.873695,1296000
649,-181.908326,-181.908524,0.050000,100000,4.177275,2000,0,0,0,1,0,212.873695,1298000
650,-183.932855,-183.933853,0.050000,100000,3.993115,2000,0,0,0,1,0,212.873695,1300000
651,-182.511248,-182.511368,0.050000,100000,3.814560,2000,0,0,0,1,0,212.873695,1302000
652,-133.160360,-133.159271,0.050000,100000,3.495714,2000,0,2,1,1,0,212.873695,1304000
653,-180.567154,-180.567932,0.050000,100000,3.341895,2000,0,0,0,1,0,212.873695,1306000
654,-144.050130,-144.049423,0.050000,100000,3.291169,2000,0,1,1,1,0,212.873695,1308000
655,-180.815432,-180.816620,0.050000,100000,3.243054,2000,0,0,0,1,0,212.873695,1310000
656,-185.563187,-185.564255,0.050000,100000,3.204111,2000,0,0,0,1,0,212.873695,1312000
657,-184.488564,-184.489883,0.050000,100000,3.152219,2000,0,0,0,1,0,212.873695,1314000
658,-162.918864,-162.919189,0.050000,100000,2.942035,2000,0,0,0,1,0,212.873695,1316000
659,-168.895256,-168.895721,0.050000,100000,3.097951,2000,0,0,0,1,0,212.873695,1318000
660,-176.832608,-176.833542,0.050000,100000,3.083150,2000,0,0,0,1,0,212.873695,1320000
661,-148.315562,-148.315277,0.050000,100000,2.871181,2000,0,0,0,1,0,212.873695,1322000
662,-113.241198,-113.240608,0.050000,100000,2.823907,2000,0,0,0,1,0,212.873695,1324000
663,-144.559853,-144.559265,0.050000,100000,2.837170,2000,0,0,0,1,0,212.873695,1326000
664,-114.043901,-114.043549,0.050000,100000,2.727074,2000,0,0,0,1,0,212.873695,1328000
665,-138.860113,-138.860062,0.050000,100000,2.629721,2000,0,0,0,1,0,212.873695,1330000
666,-155.919313,-155.918594,0.050000,100000,2.540961,2000,0,0,0,1,0,212.873695,1332000
667,-178.000066,-178.000381,0.050000,100000,2.417055,2000,0,0,0,1,0,212.873695,1334000
668,-124.839609,-124.839043,0.050000,100000,2.292978,2000,0,0,0,1,0,212.873695,1336000
669,-34.791273,-34.791504,0.050000,100000,2.310104,2000,0,0,0,1,0,212.873695,1338000
670,-163.487363,-163.487137,0.050000,100000,2.201056,2000,0,0,0,1,0,212.873695,1340000
671,-167.522003,-167.522385,0.050000,100000,2.104683,2000,0,0,0,1,0,212.873695,1342000
672,-2.967988,-2.968002,0.050000,100000,2.168897,2000,0,3,1,1,0,212.873695,1344000
673,-69.189279,-69.189789,0.050000,100000,2.093660,2000,0,5,1,1,0,212.873695,1346000
674,-101.523190,-101.523117,0.050000,100000,2.060581,2000,0,4,1,1,0,212.873695,1348000
675,-109.518897,-109.518867,0.050000,100000,2.024964,2000,0,4,1,1,0,212.873695,1350000
676,-67.916548,-67.917015,0.050000,100000,1.908933,2000,0,5,1,1,0,212.873695,1352000
677,-53.230548,-53.231079,0.050000,100000,2.063432,2000,0,5,1,1,0,212.873695,1354000
678,-124.348776,-124.347511,0.050000,100000,1.965143,2000,0,3,1,1,0,212.873695,1356000
679,-124.632448,-124.631096,0.050000,100000,1.931078,2000,0,3,1,1,0,212.873695,1358000
680,-63.358538,-63.358952,0.050000,100000,1.993647,2000,0,3,1,1,0,212.873695,1360000
681,-117.933590,-117.932472,0.050000,100000,1.902072,2000,0,1,1,1,0,212.873695,1362000
682,-78.396086,-78.396080,0.050000,100000,1.874374,2000,0,3,1,1,0,212.873695,1364000
683,-80.239503,-80.239540,0.050000,100000,1.861144,2000,0,3,1,1,0,212.873695,1366000
684,-136.087272,-136.086197,0.050000,100000,1.861881,2000,0,0,0,1,0,212.873695,1368000
685,-169.398357,-169.398895,0.050000,100000,1.792838,2000,0,0,0,1,0,212.873695,1370000
686,-163.978820,-163.979263,0.050000,100000,1.791034,2000,0,0,0,1,0,212.873695,1372000
687,-159.463093,-159.462967,0.050000,100000,1.785286,2000,0,0,0,1,0,212.873695,1374000
688,-40.514967,-40.515217,0.050000,100000,1.691596,2000,0,0,0,1,0,212.873695,1376000
689,-120.839289,-120.838051,0.050000,100000,1.735364,2000,0,0,0,1,0,212.873695,1378000
690,-39.498132,-39.498360,0.050000,100000,1.659734,2000,0,0,0,1,0,212.873695,1380000
691,-129.020208,-129.018829,0.050000,100000,1.625603,2000,0,1,1,1,0,212.873695,1382000
692,-82.265737,-82.265732,0.050000,100000,1.626864,2000,0,1,1,1,0,212.873695,1384000
693,-37.857867,-37.858044,0.050000,100000,1.661477,2000,0,0,0,1,0,212.873695,1386000
694,-74.544841,-74.544975,0.050000,100000,1.708546,2000,0,0,0,1,0,212.873695,1388000
695,-67.344897,-67.345253,0.050000,100000,1.684387,2000,0,1,1,1,0,212.873695,1390000
696,-179.953580,-179.954742,0.050000,100000,1.731818,2000,1,1,1,1,0,212.873695,1392000
697,-919.645372,-919.637024,0.050000,100000,1.695533,2000,637,1,1,1,0,212.873695,1394000
698,-1694.884961,-1694.890747,0.050000,100000,1.561671,2000,1281,1,1,1,0,212.873695,1396000
699,-156.923858,-156.923889,0.050000,100000,1.557737,2000,0,1,1,1,0,212.873695,1398000
700,-22.984880,-22.985069,0.050000,100000,1.571483,2000,0,1,1,1,0,212.873695,1400000
701,-22.388376,-22.388523,0.050000,100000,1.747738,2000,0,1,1,1,0,212.873695,1402000
702,-21.300040,-21.300188,0.050000,100000,1.765175,2000,0,1,1,1,0,212.873695,1404000
703,-18.595981,-18.596123,0.050000,100000,1.790292,2000,0,1,1,1,0,212.873695,1406000
704,-18.991906,-18.992016,0.050000,100000,1.786963,2000,0,1,1,1,0,212.873695,1408000
705,-11.467140,-11.467196,0.050000,100000,1.806207,2000,0,1,1,1,0,212.873695,1410000
706,-17.919019,-17.919144,0.050000,100000,1.775517,2000,0,1,1,1,0,212.873695,1412000
707,-14.271907,-14.272022,0.050000,100000,1.786501,2000,0,1,1,1,0,212.873695,1414000
708,-40.553909,-40.554058,0.050000,100000,1.789835,2000,0,1,1,1,0,212.873695,1416000
709,-6.248649,-6.248708,0.050000,100000,1.823909,2000,0,1,1,1,0,212.873695,1418000
710,-15.770657,-15.770752,0.050000,100000,1.838652,2000,0,2,1,1,0,212.873695,1420000
711,-160.457833,-160.457993,0.050000,100000,1.800710,2000,0,1,1,1,0,212.873695,1422000
712,-15.991242,-15.991383,0.050000,100000,1.830773,2000,0,1,1,1,0,212.873695,1424000
713,-140.129100,-140.128265,0.050000,100000,1.762152,2000,0,3,1,1,0,212.873695,1426000
714,-2.830415,-2.830422,0.050000,100000,1.766830,2000,0,2,1,1,0,212.873695,1428000
715,-12.810267,-12.810335,0.050000,100000,1.952770,2000,0,1,1,1,0,212.873695,1430000
716,-19.405285,-19.405415,0.050000,100000,1.899361,2000,0,1,1,1,0,212.873695,1432000
717,-1.007231,-1.007290,0.050000,100000,1.969753,2000,0,2,1,1,0,212.873695,1434000
718,-34.624932,-34.625160,0.050000,100000,1.944736,2000,0,2,1,1,0,212.873695,1436000
719,-8.023209,-8.023225,0.050000,100000,2.062065,2000,0,1,1,1,0,212.873695,1438000
720,-13.658294,-13.658389,0.050000,100000,1.922488,2000,0,1,1,1,0,212.873695,1440000
721,-16.447226,-16.447275,0.050000,100000,1.995305,2000,0,1,1,1,0,212.873695,1442000
722,-12.210936,-12.211027,0.050000,100000,1.910640,2000,0,1,1,1,0,212.873695,1444000
723,-15.504238,-15.504287,0.050000,100000,1.854039,2000,0,1,1,1,0,212.873695,1446000
724,-14.760882,-14.760951,0.050000,100000,1.831024,2000,0,1,1,1,0,212.873695,1448000
725,-26.480587,-26.480793,0.050000,100000,2.161275,2000,0,1,1,1,0,212.873695,1450000
726,-22.484237,-22.484402,0.050000,100000,2.328959,2000,0,1,1,1,0,212.873695,1452000
727,-15.473769,-15.473950,0.050000,100000,2.165645,2000,0,1,1,1,0,212.873695,1454000
728,-15.969060,-15.969150,0.050000,100000,1.803916,2000,0,1,1,1,0,212.873695,1456000
729,-14.485982,-14.486071,0.050000,100000,1.857067,2000,0,1,1,1,0,212.873695,1458000
730,-15.498398,-15.498498,0.050000,100000,1.871786,2000,0,1,1,1,0,212.873695,1460000
731,-10.335231,-10.335279,0.050000,100000,1.753905,2000,0,1,1,1,0,212.873695,1462000
732,-15.396587,-15.396646,0.050000,100000,1.741516,2000,0,1,1,1,0,212.873695,1464000
733,-13.871896,-13.872001,0.050000,100000,1.673524,2000,0,1,1,1,0,212.873695,1466000
734,-133.076666,-133.075516,0.050000,100000,1.690781,2000,0,3,1,1,0,212.873695,1468000
735,-29.980170,-29.980360,0.050000,100000,1.833216,2000,0,3,1,1,0,212.873695,1470000
736,-110.390042,-110.389343,0.050000,100000,1.782473,2000,0,2,1,1,0,212.873695,1472000
737,-26.220922,-26.221033,0.050000,100000,1.671898,2000,0,1,1,1,0,212.873695,1474000
738,-84.570701,-84.570564,0.050000,100000,2.164641,2000,0,3,1,1,0,212.873695,1476000
739,-23.858149,-23.858217,0.050000,100000,2.240065,2000,0,1,1,1,0,212.873695,1478000
740,-24.597956,-24.598055,0.050000,100000,1.822301,2000,0,1,1,1,0,212.873695,1480000
741,-21.452880,-21.453012,0.050000,100000,1.811919,2000,0,1,1,1,0,212.873695,1482000
742,-44.153858,-44.154175,0.050000,100000,1.833210,2000,0,1,1,1,0,212.873695,1484000
743,-20.057110,-20.057190,0.050000,100000,1.692443,2000,0,1,1,1,0,212.873695,1486000
744,-21.742072,-21.742140,0.050000,100000,1.719748,2000,0,1,1,1,0,212.873695,1488000
745,-6.934644,-6.934803,0.050000,100000,1.597590,2000,0,2,1,1,0,212.873695,1490000
746,-19.931078,-19.931210,0.050000,100000,1.609185,2000,0,1,1,1,0,212.873695,1492000
747,4.343444,4.343376,0.050000,100000,1.602143,2000,0,3,1,1,0,212.873695,1494000
748,-2.490464,-2.490582,0.050000,100000,1.804934,2000,0,3,1,1,0,212.873695,1496000
749,6.905079,6.904989,0.050000,100000,1.681431,2000,0,3,1,1,0,212.873695,1498000
750,-5.881096,-5.881197,0.050000,100000,1.791462,2000,0,2,1,1,0,212.873695,1500000
751,4.534834,4.534719,0.050000,100000,1.791091,2000,0,2,1,1,0,212.873695,1502000
752,-38.524843,-38.525082,0.050000,100000,1.668641,2000,0,0,0,1,0,212.873695,1504000
753,-37.892262,-37.892506,0.050000,100000,1.600817,2000,0,0,0,1,0,212.873695,1506000
754,-37.943140,-37.943401,0.050000,100000,1.537523,2000,0,0,0,1,0,212.873695,1508000
755,-5.933313,-5.933380,0.050000,100000,1.505191,2000,0,2,1,1,0,212.873695,1510000
756,-16.116361,-16.116409,0.050000,100000,1.552428,2000,0,1,1,1,0,212.873695,1512000
757,-38.148524,-38.148811,0.050000,100000,1.426061,2000,0,0,0,1,0,212.873695,1514000
758,-6.831622,-6.831621,0.050000,100000,1.423388,2000,0,1,1,1,0,212.873695,1516000
759,5.135221,5.135222,0.050000,100000,1.654981,2000,0,2,1,1,0,212.873695,1518000
760,-2.886771,-2.886810,0.050000,100000,1.572339,2000,0,2,1,1,0,212.873695,1520000
761,-2.342672,-2.342666,0.050000,100000,1.552822,2000,0,2,1,1,0,212.873695,1522000
762,-4.591194,-4.591198,0.050000,100000,1.654686,2000,0,2,1,1,0,212.873695,1524000
763,-36.994808,-36.995075,0.050000,100000,1.591686,2000,0,0,0,1,0,212.873695,1526000
764,3.597230,3.597215,0.050000,100000,1.605545,2000,0,2,1,1,0,212.873695,1528000
765,-18.848742,-18.848806,0.050000,100000,1.598762,2000,0,1,1,1,0,212.873695,1530000
766,-43.433073,-43.433323,0.050000,100000,1.533023,2000,0,2,1,1,0,212.873695,1532000
767,-9.406409,-9.406496,0.050000,100000,1.528026,2000,0,2,1,1,0,212.873695,1534000
768,-114.091932,-114.090973,0.050000,100000,1.460618,2000,0,1,1,1,0,212.873695,1536000
769,-53.478018,-53.478325,0.050000,100000,1.398359,2000,0,2,1,1,0,212.873695,1538000
770,-17.757672,-17.757736,0.050000,100000,1.364861,2000,0,2,1,1,0,212.873695,1540000
771,-6.279724,-6.279752,0.050000,100000,1.394228,2000,0,2,1,1,0,212.873695,1542000
772,-21.224260,-21.224283,0.050000,100000,1.384780,2000,0,1,1,1,0,212.873695,1544000
773,-8.190172,-8.190223,0.050000,100000,1.330978,2000,0,2,1,1,0,212.873695,1546000
774,-50.192329,-50.192352,0.050000,100000,1.361249,2000,0,1,1,1,0,212.873695,1548000
775,-133.416050,-133.414917,0.050000,100000,1.336203,2000,0,1,1,1,0,212.873695,1550000
776,-71.216397,-71.216835,0.050000,100000,1.342389,2000,0,5,1,1,0,212.873695,1552000
777,-65.167847,-65.168167,0.050000,100000,1.385816,2000,0,2,1,1,0,212.873695,1554000
778,-16.010058,-16.010147,0.050000,100000,1.320650,2000,0,2,1,1,0,212.873695,1556000
779,-90.617952,-90.618042,0.050000,100000,1.293850,2000,0,4,1,1,0,212.873695,1558000
780,-15.764828,-15.764928,0.050000,100000,1.222321,2000,0,2,1,1,0,212.873695,1560000
781,-133.226563,-133.225632,0.050000,100000,1.287758,2000,0,2,1,1,0,212.873695,1562000
782,-84.470280,-84.470398,0.050000,100000,1.247106,2000,0,5,1,1,0,212.873695,1564000
783,-133.691204,-133.690125,0.050000,100000,1.231993,2000,0,2,1,1,0,212.873695,1566000
784,-235.519867,-235.521576,0.050000,100000,1.224842,2000,83,3,1,1,0,212.873695,1568000
785,-135.334661,-135.333771,0.050000,100000,1.171958,2000,0,2,1,1,0,212.873695,1570000
786,-145.073820,-145.073212,0.050000,100000,1.120037,2000,22,3,1,1,0,212.873695,1572000
787,-26.961874,-26.962013,0.050000,100000,1.110397,2000,0,1,1,1,0,212.873695,1574000
788,-3.550381,-3.550555,0.050000,100000,1.145282,2000,0,3,1,1,0,212.873695,1576000
789,-150.830004,-150.829697,0.050000,100000,1.068184,2000,0,2,1,1,0,212.873695,1578000
790,-596.812329,-596.807922,0.050000,100000,1.097673,2000,378,3,1,1,0,212.873695,1580000
791,-80.708818,-80.708969,0.050000,100000,1.074971,2000,0,5,1,1,0,212.873695,1582000
792,-26.182081,-26.182306,0.050000,100000,1.091854,2000,0,2,1,1,0,212.873695,1584000
793,-60.136466,-60.137138,0.050000,100000,1.083725,2000,0,5,1,1,0,212.873695,1586000
794,-81.602152,-81.602371,0.050000,100000,1.118166,2000,0,5,1,1,0,212.873695,1588000
795,-2.926046,-2.926171,0.050000,100000,1.046330,2000,0,3,1,1,0,212.873695,1590000
796,-66.858475,-66.858856,0.050000,100000,1.126890,2000,0,3,1,1,0,212.873695,1592000
797,-116.622839,-116.621750,0.050000,100000,1.090076,2000,0,3,1,1,0,212.873695,1594000
798,-103.076322,-103.075722,0.050000,100000,1.060425,2000,0,3,1,1,0,212.873695,1596000
799,92.105045,92.105103,0.050000,100000,1.094880,2000,0,11,2,1,0,247.105103,1598000
800,86.361468,86.361649,0.050000,100000,1.144655,2000,0,10,2,1,0,247.105103,1600000
801,-72.754788,-72.754982,0.050000,100000,1.155564,2000,0,3,1,1,0,247.105103,1602000
802,-25.186270,-25.186428,0.050000,100000,1.206470,2000,0,5,1,1,0,247.105103,1604000
803,28.487452,28.487322,0.050000,100000,1.261483,2000,0,5,1,1,0,247.105103,1606000
804,-67.967618,-67.967888,0.050000,100000,1.259800,2000,0,3,1,1,0,247.105103,1608000
805,22.296973,22.296860,0.050000,100000,1.275509,2000,0,5,1,1,0,247.105103,1610000
806,-86.704856,-86.704681,0.050000,100000,1.393748,2000,0,3,1,1,0,247.105103,1612000
807,6.503478,6.503355,0.050000,100000,1.316273,2000,0,6,1,1,0,247.105103,1614000
808,93.237872,93.237999,0.050000,100000,1.375905,2000,0,11,2,1,0,248.237999,1616000
809,-4.204473,-4.204473,0.050000,100000,1.383038,2000,0,7,1,1,0,248.237999,1618000
810,42.591062,42.591034,0.050000,100000,1.418682,2000,0,10,2,1,0,248.237999,1620000
811,107.067307,107.067139,0.050000,100000,1.454632,2000,0,12,2,1,0,267.067139,1622000
812,-172.855399,-172.856247,0.050000,100000,1.475464,2000,0,1,1,1,0,267.067139,1624000
813,-148.395366,-148.394958,0.050000,100000,1.453101,2000,0,1,1,1,0,267.067139,1626000
814,-162.508776,-162.509064,0.050000,100000,1.387476,2000,0,1,1,1,0,267.067139,1628000
815,-170.801641,-170.802521,0.050000,100000,1.321441,2000,0,1,1,1,0,267.067139,1630000
816,-153.806570,-153.806000,0.050000,100000,1.329897,2000,0,1,1,1,0,267.067139,1632000
817,-79.003649,-79.003731,0.050000,100000,1.335464,2000,0,3,1,1,0,267.067139,1634000
818,-54.461609,-54.461990,0.050000,100000,1.348649,2000,0,3,1,1,0,267.067139,1636000
819,-28.394469,-28.394686,0.050000,100000,1.285719,2000,0,1,1,1,0,267.067139,1638000
820,-13.669927,-13.670046,0.050000,100000,1.301607,2000,0,1,1,1,0,267.067139,1640000
821,-34.224653,-34.224911,0.050000,100000,1.261118,2000,0,3,1,1,0,267.067139,1642000
822,-42.741185,-42.741455,0.050000,100000,1.317327,2000,0,3,1,1,0,267.067139,1644000
823,16.659472,16.659439,0.050000,100000,1.235262,2000,0,3,1,1,0,267.067139,1646000
824,18.844952,18.844950,0.050000,100000,1.300196,2000,0,3,1,1,0,267.067139,1648000
825,15.536578,15.536590,0.050000,100000,1.311229,2000,0,3,1,1,0,267.067139,1650000
826,-9.378319,-9.378355,0.050000,100000,1.362017,2000,0,1,1,1,0,267.067139,1652000
827,2.488140,2.488063,0.050000,100000,1.403292,2000,0,3,1,1,0,267.067139,1654000
828,-23.331491,-23.331549,0.050000,100000,1.382699,2000,0,1,1,1,0,267.067139,1656000
829,-10.102725,-10.102782,0.050000,100000,1.408390,2000,0,1,1,1,0,267.067139,1658000
830,-145.172646,-145.172073,0.050000,100000,1.372274,2000,0,1,1,1,0,267.067139,1660000
831,-9.246060,-9.246158,0.050000,100000,1.368373,2000,0,1,1,1,0,267.067139,1662000
832,14.615871,14.615796,0.050000,100000,1.368879,2000,0,3,1,1,0,267.067139,1664000
833,-119.988738,-119.988022,0.050000,100000,1.353172,2000,0,1,1,1,0,267.067139,1666000
834,-139.740479,-139.739487,0.050000,100000,1.326731,2000,0,1,1,1,0,267.067139,1668000
835,-145.882821,-145.882202,0.050000,100000,1.292796,2000,0,1,1,1,0,267.067139,1670000
836,-146.441323,-146.440948,0.050000,100000,1.302032,2000,0,1,1,1,0,267.067139,1672000
837,-3.720656,-3.720704,0.050000,100000,1.267579,2000,0,2,1,1,0,267.067139,1674000
838,-167.172008,-167.172409,0.050000,100000,1.251919,2000,0,0,0,1,0,267.067139,1676000
839,-48.557781,-48.558048,0.050000,100000,1.241614,2000,0,3,1,1,0,267.067139,1678000
840,-174.727477,-174.728256,0.050000,100000,1.198392,2000,0,0,0,1,0,267.067139,1680000
841,-175.900699,-175.901703,0.050000,100000,1.219161,2000,0,0,0,1,0,267.067139,1682000
842,-12.459972,-12.459992,0.050000,100000,1.229086,2000,0,1,1,1,0,267.067139,1684000
843,-14.158473,-14.158536,0.050000,100000,1.135480,2000,0,1,1,1,0,267.067139,1686000
844,-16.362291,-16.362442,0.050000,100000,1.134802,2000,0,1,1,1,0,267.067139,1688000
845,-10.539952,-10.540032,0.050000,100000,1.084249,2000,0,1,1,1,0,267.067139,1690000
846,-13.595944,-13.596018,0.050000,100000,1.085206,2000,0,1,1,1,0,267.067139,1692000
847,-11.924308,-11.924368,0.050000,100000,1.059998,2000,0,1,1,1,0,267.067139,1694000
848,-49.891552,-49.891891,0.050000,100000,1.080781,2000,0,1,1,1,0,267.067139,1696000
849,-153.014459,-153.014374,0.050000,100000,1.046626,2000,0,1,1,1,0,267.067139,1698000
850,0.158952,0.158880,0.050000,100000,1.041735,2000,0,2,1,1,0,267.067139,1700000
851,14.723367,14.723339,0.050000,100000,1.001469,2000,0,3,1,1,0,267.067139,1702000
852,4.746964,4.746830,0.050000,100000,1.004560,2000,0,3,1,1,0,267.067139,1704000
853,12.214728,12.214627,0.050000,100000,0.996272,2000,0,3,1,1,0,267.067139,1706000
854,12.005889,12.005789,0.050000,100000,1.003932,2000,0,3,1,1,0,267.067139,1708000
855,-140.957163,-140.956299,0.050000,100000,1.016696,2000,0,2,1,1,0,267.067139,1710000
856,-117.859396,-117.858223,0.050000,100000,0.961480,2000,0,4,1,1,0,267.067139,1712000
857,-2159.740498,-2159.747070,0.050000,100000,0.934130,2000,1664,1,1,1,0,267.067139,1714000
858,-97.628762,-97.628731,0.050000,100000,0.936603,2000,0,4,1,1,0,267.067139,1716000
859,23.978795,23.978621,0.050000,100000,0.910030,2000,0,5,1,1,0,267.067139,1718000
